jeu_200_25_8.txt_5_currentSA	jeu_200_25_8.txt_5_bestSA	jeu_200_25_8.txt_5_currentTS	jeu_200_25_8.txt_5_bestTS	jeu_200_25_8.txt_5_currentGrasp	jeu_200_25_8.txt_5_bestGrasp	jeu_200_25_8.txt_5_currentIG	jeu_200_25_8.txt_5_bestIG	
413	-166.84	-109.84	52167	52711	14207	69747	71650	71650	
414	-166.84	-109.84	52167	52711	14811	69747	71650	71650	
415	-151.84	-109.84	52167	52711	15575	69747	71650	71650	
416	-151.84	-109.84	52167	52711	16051	69747	71650	71650	
417	-151.84	-109.84	52167	52711	16597	69747	71650	71650	
418	-151.84	-109.84	52167	52711	17500	69747	71650	71650	
419	-151.84	-109.84	52167	52711	17941	69747	71650	71650	
420	-151.84	-109.84	52167	52711	18659	69747	71650	71650	
421	-183.84	-109.84	52167	52711	19287	69747	71650	71650	
422	-183.84	-109.84	52167	52711	19945	69747	71650	71650	
423	-183.84	-109.84	52167	52711	20375	69747	71650	71650	
424	-183.84	-109.84	52167	52711	21064	69747	71650	71650	
425	-183.84	-109.84	52167	52711	21669	69747	71650	71650	
426	-183.84	-109.84	52167	52711	22376	69747	71650	71650	
427	-183.84	-109.84	52167	52711	23089	69747	71650	71650	
428	-183.84	-109.84	52167	52711	23868	69747	71650	71650	
429	-233.84	-109.84	52167	52711	24767	69747	71650	71650	
430	-233.84	-109.84	52167	52711	25756	69747	71650	71650	
431	-216.84	-109.84	52167	52711	26829	69747	71650	71650	
432	-216.84	-109.84	52167	52711	27803	69747	71650	71650	
433	-216.84	-109.84	52167	52711	28807	69747	71650	71650	
434	-216.84	-109.84	52167	52711	29627	69747	71650	71650	
435	-216.84	-109.84	52167	52711	30496	69747	71650	71650	
436	-216.84	-109.84	52167	52711	31201	69747	71650	71650	
437	-187.84	-109.84	52167	52711	31853	69747	71650	71650	
438	-187.84	-109.84	52167	52711	32892	69747	71650	71650	
439	-187.84	-109.84	52167	52711	33939	69747	71650	71650	
440	-187.84	-109.84	52167	52711	34869	69747	71650	71650	
441	-187.84	-109.84	52167	52711	35705	69747	71650	71650	
442	-187.84	-109.84	52167	52711	36605	69747	71650	71650	
443	-187.84	-109.84	52167	52711	37376	69747	71650	71650	
444	-187.84	-109.84	52167	52711	38147	69747	71650	71650	
445	-187.84	-109.84	52167	52711	38975	69747	71650	71650	
446	-187.84	-109.84	52167	52711	39597	69747	71650	71650	
447	-187.84	-109.84	52167	52711	40646	69747	71650	71650	
448	-187.84	-109.84	52167	52711	41197	69747	71650	71650	
449	-187.84	-109.84	52167	52711	42318	69747	71650	71650	
450	-187.84	-109.84	52167	52711	43262	69747	71650	71650	
451	-187.84	-109.84	52167	52711	44156	69747	71650	71650	
452	-187.84	-109.84	52167	52711	45105	69747	71650	71650	
453	-187.84	-109.84	52167	52711	45181	69747	71650	71650	
454	-187.84	-109.84	52167	52711	46436	69747	71650	71650	
455	-137.84	-109.84	52167	52711	46520	69747	71650	71650	
456	-137.84	-109.84	52167	52711	46600	69747	71650	71650	
457	-137.84	-109.84	52167	52711	46744	69747	71650	71650	
458	-153.84	-109.84	52167	52711	46922	69747	71650	71650	
459	-153.84	-109.84	52167	52711	47102	69747	71650	71650	
460	-153.84	-109.84	52167	52711	47272	69747	71650	71650	
461	-153.84	-109.84	52167	52711	47465	69747	71650	71650	
462	-153.84	-109.84	52167	52711	47732	69747	71650	71650	
463	-153.84	-109.84	52167	52711	47910	69747	71650	71650	
464	-156.84	-109.84	52167	52711	48154	69747	71650	71650	
465	-151.84	-109.84	52167	52711	48308	69747	71650	71650	
466	-151.84	-109.84	52167	52711	48488	69747	71650	71650	
467	-151.84	-109.84	52167	52711	48714	69747	71650	71650	
468	-151.84	-109.84	52167	52711	48895	69747	71650	71650	
469	-151.84	-109.84	52167	52711	49172	69747	71650	71650	
470	-151.84	-109.84	52167	52711	49405	69747	71650	71650	
471	-166.84	-109.84	52167	52711	49570	69747	71650	71650	
472	-166.84	-109.84	52167	52711	49885	69747	71650	71650	
473	-166.84	-109.84	52167	52711	50134	69747	71650	71650	
474	-166.84	-109.84	52167	52711	50411	69747	71650	71650	
475	-166.84	-109.84	52167	52711	50815	69747	71650	71650	
476	-166.84	-109.84	52167	52711	51003	69747	71650	71650	
477	-166.84	-109.84	52167	52711	51320	69747	71650	71650	
478	-166.84	-109.84	52167	52711	51601	69747	71650	71650	
479	-166.84	-109.84	52167	52711	52028	69747	71650	71650	
480	-166.84	-109.84	52167	52711	52430	69747	71650	71650	
481	-166.84	-109.84	52167	52711	52737	69747	71650	71650	
482	-166.84	-109.84	52167	52711	53033	69747	71650	71650	
483	-166.84	-109.84	52167	52711	53328	69747	71650	71650	
484	-166.84	-109.84	52167	52711	53805	69747	71650	71650	
485	-184.84	-109.84	52167	52711	54133	69747	71650	71650	
486	-184.84	-109.84	52167	52711	54473	69747	71650	71650	
487	-184.84	-109.84	52167	52711	54856	69747	71650	71650	
488	-150.84	-109.84	52167	52711	55190	69747	71650	71650	
489	-150.84	-109.84	52167	52711	55645	69747	71650	71650	
490	-126.84	-109.84	52167	52711	56268	69747	71650	71650	
491	-140.84	-109.84	52167	52711	56608	69747	71650	71650	
492	-132.84	-109.84	52167	52711	57011	69747	71650	71650	
493	-132.84	-109.84	52167	52711	57284	69747	71650	71650	
494	-132.84	-109.84	52167	52711	57477	69747	71650	71650	
495	-100.84	-100.84	52167	52711	57836	69747	71650	71650	
496	-100.84	-100.84	52167	52711	58238	69747	71650	71650	
497	-101.84	-100.84	52167	52711	58673	69747	71650	71650	
498	-101.84	-100.84	52167	52711	58913	69747	71650	71650	
499	-109.84	-100.84	52167	52711	59278	69747	71650	71650	
500	-109.84	-100.84	52167	52711	59582	69747	71650	71650	
501	-132.84	-100.84	52167	52711	59863	69747	71650	71650	
502	-132.84	-100.84	52167	52711	60548	69747	71650	71650	
503	-132.84	-100.84	52167	52711	60886	69747	71650	71650	
504	-132.84	-100.84	52167	52711	61186	69747	71650	71650	
505	-132.84	-100.84	52167	52711	61383	69747	71650	71650	
506	-132.84	-100.84	52167	52711	61812	69747	71650	71650	
507	-132.84	-100.84	52167	52711	62223	69747	71650	71650	
508	-132.84	-100.84	52167	52711	62276	69747	71650	71650	
509	-105.84	-100.84	52167	52711	62410	69747	71650	71650	
510	-105.84	-100.84	52167	52711	62486	69747	71650	71650	
511	-105.84	-100.84	52167	52711	62581	69747	71650	71650	
512	-105.84	-100.84	52167	52711	62790	69747	71650	71650	
513	-105.84	-100.84	52167	52711	62862	69747	71650	71650	
514	-105.84	-100.84	52167	52711	63062	69747	71650	71650	
515	-105.84	-100.84	52167	52711	63222	69747	71650	71650	
516	-105.84	-100.84	52167	52711	63382	69747	71650	71650	
517	-78.84	-78.84	52167	52711	63753	69747	71650	71650	
518	-78.84	-78.84	52167	52711	63930	69747	71650	71650	
519	-78.84	-78.84	52167	52711	64084	69747	71650	71650	
520	-78.84	-78.84	52167	52711	64254	69747	71650	71650	
521	-78.84	-78.84	52167	52711	64377	69747	71650	71650	
522	-78.84	-78.84	52167	52711	64646	69747	71650	71650	
523	-78.84	-78.84	52167	52711	64832	69747	71650	71650	
524	-78.84	-78.84	52167	52711	65135	69747	71650	71650	
525	-78.84	-78.84	52167	52711	65495	69747	71650	71650	
526	-123.84	-78.84	52167	52711	65691	69747	71650	71650	
527	-123.84	-78.84	52167	52711	66124	69747	71650	71650	
528	-120.84	-78.84	52167	52711	66568	69747	71650	71650	
529	-120.84	-78.84	52167	52711	66609	69747	71650	71650	
530	-120.84	-78.84	52167	52711	66609	69747	71650	71650	
531	-120.84	-78.84	52167	52711	66609	69747	71650	71650	
532	-120.84	-78.84	52167	52711	66665	69747	71650	71650	
533	-120.84	-78.84	52167	52711	66674	69747	71650	71650	
534	-120.84	-78.84	52167	52711	66693	69747	71650	71650	
535	-120.84	-78.84	52167	52711	66707	69747	71650	71650	
536	-147.84	-78.84	52167	52711	66861	69747	71650	71650	
537	-147.84	-78.84	52167	52711	67027	69747	71650	71650	
538	-147.84	-78.84	52167	52711	67184	69747	71650	71650	
539	-147.84	-78.84	52167	52711	67529	69747	71650	71650	
540	-166.84	-78.84	52167	52711	67601	69747	71650	71650	
541	-166.84	-78.84	52167	52711	67713	69747	71650	71650	
542	-166.84	-78.84	52167	52711	67875	69747	71650	71650	
543	-166.84	-78.84	52167	52711	68172	69747	71650	71650	
544	-117.84	-78.84	52167	52711	68249	69747	71650	71650	
545	-117.84	-78.84	52167	52711	68532	69747	71650	71650	
546	-117.84	-78.84	52167	52711	68748	69747	71650	71650	
547	-117.84	-78.84	52167	52711	68882	69747	71650	71650	
548	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
549	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
550	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
551	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
552	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
553	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
554	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
555	-130.84	-78.84	52167	52711	69096	69747	71650	71650	
556	-130.84	-78.84	52167	52711	69096	69747	71650	71650	
557	-90.84	-78.84	52167	52711	69096	69747	71650	71650	
558	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
559	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
560	-88.84	-78.84	52167	52711	69096	69747	71650	71650	
561	-70.84	-70.84	52167	52711	69096	69747	71650	71650	
562	-112.84	-70.84	52167	52711	69096	69747	71650	71650	
563	-112.84	-70.84	52167	52711	69096	69747	71650	71650	
564	-85.84	-70.84	52167	52711	69096	69747	71650	71650	
565	-64.84	-64.84	52167	52711	69096	69747	71650	71650	
566	-64.84	-64.84	52167	52711	69096	69747	71650	71650	
567	-64.84	-64.84	52167	52711	69096	69747	71650	71650	
568	-64.84	-64.84	52167	52711	69096	69747	71650	71650	
569	-66.84	-64.84	52167	52711	69096	69747	71650	71650	
570	-66.84	-64.84	52167	52711	69096	69747	71650	71650	
571	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
572	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
573	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
574	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
575	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
576	-139.84	-64.84	52167	52711	69096	69747	71650	71650	
577	-139.84	-64.84	52167	52711	69096	69747	71650	71650	
578	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
579	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
580	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
581	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
582	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
583	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
584	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
585	-142.84	-64.84	52167	52711	69096	69747	71650	71650	
586	-106.84	-64.84	52167	52711	69096	69747	71650	71650	
587	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
588	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
589	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
590	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
591	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
592	-93.84	-64.84	52167	52711	69096	69747	71650	71650	
593	-101.84	-64.84	52167	52711	69096	69747	71650	71650	
594	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
595	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
596	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
597	-131.84	-64.84	52167	52711	69096	69747	71650	71650	
598	-140.84	-64.84	52167	52711	69096	69747	71650	71650	
599	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
600	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
601	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
602	-114.84	-64.84	52167	52711	69096	69747	71650	71650	
603	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
604	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
605	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
606	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
607	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
608	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
609	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
610	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
611	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
612	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
613	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
614	-90.84	-64.84	52167	52711	69096	69747	71650	71650	
615	-105.84	-64.84	52167	52711	69096	69747	71650	71650	
616	-75.84	-64.84	52167	52711	69096	69747	71650	71650	
617	-75.84	-64.84	52167	52711	69096	69747	71650	71650	
618	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
619	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
620	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
621	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
622	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
623	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
624	-91.84	-64.84	52167	52711	69096	69747	71650	71650	
625	-75.84	-64.84	52167	52711	69096	69747	71650	71650	
626	-77.84	-64.84	52167	52711	69096	69747	71650	71650	
627	-113.84	-64.84	52167	52711	69096	69747	71650	71650	
628	-148.84	-64.84	52167	52711	69096	69747	71650	71650	
629	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
630	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
631	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
632	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
633	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
634	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
635	-88.84	-64.84	52167	52711	69096	69747	71650	71650	
636	-98.84	-64.84	52167	52711	69096	69747	71650	71650	
637	-102.84	-64.84	52167	52711	69096	69747	71650	71650	
638	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
639	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
640	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
641	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
642	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
643	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
644	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
645	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
646	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
647	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
648	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
649	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
650	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
651	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
652	-122.84	-64.84	52167	52711	69096	69747	71650	71650	
653	-134.84	-64.84	52167	52711	69096	69747	71650	71650	
654	-134.84	-64.84	52167	52711	69096	69747	71650	71650	
655	-134.84	-64.84	52167	52711	69096	69747	71650	71650	
656	-119.84	-64.84	52167	52711	69096	69747	71650	71650	
657	-119.84	-64.84	52167	52711	69096	69747	71650	71650	
658	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
659	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
660	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
661	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
662	-130.84	-64.84	52167	52711	69096	69747	71650	71650	
663	-134.84	-64.84	52167	52711	69096	69747	71650	71650	
664	-134.84	-64.84	52167	52711	69096	69747	71650	71650	
665	-150.84	-64.84	52167	52711	69096	69747	71650	71650	
666	-150.84	-64.84	52167	52711	69096	69747	71650	71650	
667	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
668	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
669	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
670	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
671	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
672	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
673	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
674	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
675	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
676	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
677	-107.84	-64.84	52167	52711	69096	69747	71650	71650	
678	-110.84	-64.84	52167	52711	69096	69747	71650	71650	
679	-119.84	-64.84	52167	52711	69096	69747	71650	71650	
680	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
681	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
682	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
683	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
684	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
685	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
686	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
687	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
688	-152.84	-64.84	52167	52711	69096	69747	71650	71650	
689	-135.84	-64.84	52167	52711	69096	69747	71650	71650	
690	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
691	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
692	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
693	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
694	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
695	-118.84	-64.84	52167	52711	69096	69747	71650	71650	
696	-118.84	-64.84	52167	52711	69096	69747	71650	71650	
697	-96.84	-64.84	52167	52711	69096	69747	71650	71650	
698	-96.84	-64.84	52167	52711	69096	69747	71650	71650	
699	-102.84	-64.84	52167	52711	69096	69747	71650	71650	
700	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
701	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
702	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
703	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
704	-129.84	-64.84	52167	52711	69096	69747	71650	71650	
705	-123.84	-64.84	52167	52711	69096	69747	71650	71650	
706	-110.84	-64.84	52167	52711	69096	69747	71650	71650	
707	-125.84	-64.84	52167	52711	69096	69747	71650	71650	
708	-151.84	-64.84	52167	52711	69096	69747	71650	71650	
709	-151.84	-64.84	52167	52711	69096	69747	71650	71650	
710	-151.84	-64.84	52167	52711	69096	69747	71650	71650	
711	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
712	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
713	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
714	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
715	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
716	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
717	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
718	-157.84	-64.84	52167	52711	69096	69747	71650	71650	
719	-195.84	-64.84	52167	52711	69096	69747	71650	71650	
720	-148.84	-64.84	52167	52711	69096	69747	71650	71650	
721	-148.84	-64.84	52167	52711	69096	69747	71650	71650	
722	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
723	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
724	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
725	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
726	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
727	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
728	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
729	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
730	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
731	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
732	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
733	-145.84	-64.84	52167	52711	69096	69747	71650	71650	
734	-118.84	-64.84	52167	52711	69096	69747	71650	71650	
735	-118.84	-64.84	52167	52711	69096	69747	71650	71650	
736	-132.84	-64.84	52167	52711	69096	69747	71650	71650	
737	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
738	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
739	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
740	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
741	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
742	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
743	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
744	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
745	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
746	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
747	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
748	-104.84	-64.84	52167	52711	69096	69747	71650	71650	
749	-119.84	-64.84	52167	52711	69096	69747	71650	71650	
750	-97.84	-64.84	52167	52711	69096	69747	71650	71650	
751	-94.84	-64.84	52167	52711	69096	69747	71650	71650	
752	-94.84	-64.84	52167	52711	69096	69747	71650	71650	
753	-94.84	-64.84	52167	52711	69096	69747	71650	71650	
754	-94.84	-64.84	52167	52711	69096	69747	71650	71650	
755	-94.84	-64.84	52167	52711	69096	69747	71650	71650	
756	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
757	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
758	-127.84	-64.84	52167	52711	69096	69747	71650	71650	
759	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
760	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
761	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
762	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
763	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
764	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
765	-165.84	-64.84	52167	52711	69096	69747	71650	71650	
766	-214.84	-64.84	52167	52711	69096	69747	71650	71650	
767	-214.84	-64.84	52167	52711	69096	69747	71650	71650	
768	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
769	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
770	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
771	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
772	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
773	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
774	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
775	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
776	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
777	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
778	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
779	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
780	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
781	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
782	-199.84	-64.84	52167	52711	69096	69747	71650	71650	
783	-191.84	-64.84	52167	52711	69096	69747	71650	71650	
784	-191.84	-64.84	52167	52711	69096	69747	71650	71650	
785	-237.84	-64.84	52167	52711	69096	69747	71650	71650	
786	-237.84	-64.84	52167	52711	69096	69747	71650	71650	
787	-237.84	-64.84	52167	52711	69096	69747	71650	71650	
788	-244.84	-64.84	52167	52711	69096	69747	71650	71650	
789	-244.84	-64.84	52167	52711	69096	69747	71650	71650	
790	-244.84	-64.84	52167	52711	69096	69747	71650	71650	
791	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
792	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
793	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
794	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
795	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
796	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
797	-249.84	-64.84	52167	52711	69096	69747	71650	71650	
